series_id,reading_id,wavelength_nm,value
pr655,repeat_07,644,0.050990000399999999
pr655,repeat_07,648,0.048280000699999999
pr655,repeat_07,652,0.044250000300000002
pr655,repeat_07,656,0.045449998200000001
pr655,repeat_07,660,0.045419998500000003
pr655,repeat_07,664,0.0435400009
pr655,repeat_07,668,0.041489999700000002
pr655,repeat_07,672,0.039429999899999998
pr655,repeat_07,676,0.038949999999999999
pr655,repeat_07,680,0.039149999599999999
pr655,repeat_07,684,0.039519999200000003
pr655,repeat_07,688,0.034070000099999997
pr655,repeat_07,692,0.0307500008
pr655,repeat_07,696,0.0296700001
pr655,repeat_07,700,0.027009999400000002
pr655,repeat_07,704,0.023919999599999998
pr655,repeat_07,708,0.021929999799999999
pr655,repeat_07,712,0.0210500006
pr655,repeat_07,716,0.020139999700000001
pr655,repeat_07,720,0.019339999199999999
pr655,repeat_07,724,0.018710000399999999
pr655,repeat_07,728,0.017540000399999998
pr655,repeat_07,732,0.016550000799999999
pr655,repeat_07,736,0.0161400009
pr655,repeat_07,740,0.016270000499999999
pr655,repeat_07,744,0.0158600006
pr655,repeat_07,748,0.016459999600000001
pr655,repeat_07,752,0.018209999399999999
pr655,repeat_07,756,0.021449999899999999
pr655,repeat_07,760,0.020679999099999999
pr655,repeat_07,764,0.018969999599999999
pr655,repeat_07,768,0.019509999100000001
pr655,repeat_07,772,0.018969999599999999
pr655,repeat_07,776,0.016480000700000001
pr655,repeat_07,780,0.0146399997
pr655,repeat_08,380,0.00026199998700000002
pr655,repeat_08,384,0.00028489998699999998
pr655,repeat_08,388,0.00029890000599999998
pr655,repeat_08,392,0.000280500011
pr655,repeat_08,396,0.00044450000899999998
pr655,repeat_08,400,0.00127200002
pr655,repeat_08,404,0.0033630000000000001
pr655,repeat_08,408,0.0068379999099999998
pr655,repeat_08,412,0.012029999899999999
pr655,repeat_08,416,0.016979999799999999
pr655,repeat_08,420,0.0210500006
pr655,repeat_08,424,0.024580000000000001
pr655,repeat_08,428,0.025590000700000001
pr655,repeat_08,432,0.027470000099999999
pr655,repeat_08,436,0.030090000499999998
pr655,repeat_08,440,0.0286800005
pr655,repeat_08,444,0.0279099997
pr655,repeat_08,448,0.027760000900000002
pr655,repeat_08,452,0.028720000799999999
pr655,repeat_08,456,0.0310999993
pr655,repeat_08,460,0.033360000700000003
pr655,repeat_08,464,0.033900000200000002
pr655,repeat_08,468,0.033550001699999998
pr655,repeat_08,472,0.033270001399999999
pr655,repeat_08,476,0.032760001699999999
pr655,repeat_08,480,0.0322300009
pr655,repeat_08,484,0.0317399986
pr655,repeat_08,488,0.032859999700000003
pr655,repeat_08,492,0.033900000200000002
pr655,repeat_08,496,0.034609999500000002
pr655,repeat_08,500,0.035920001600000001
pr655,repeat_08,504,0.038490001099999997
pr655,repeat_08,508,0.0374099985
pr655,repeat_08,512,0.035920001600000001
pr655,repeat_08,516,0.036100000100000001
pr655,repeat_08,520,0.035879999400000001
pr655,repeat_08,524,0.035760000299999997
pr655,repeat_08,528,0.039280001100000003
pr655,repeat_08,532,0.0541400015
pr655,repeat_08,536,0.076310001299999999
pr655,repeat_08,540,0.074730001399999996
pr655,repeat_08,544,0.061659999200000003
pr655,repeat_08,548,0.0502300002
pr655,repeat_08,552,0.040989998700000002
pr655,repeat_08,556,0.040479999000000003
pr655,repeat_08,560,0.042890001099999998
pr655,repeat_08,564,0.047959998300000001
pr655,repeat_08,568,0.052480000999999998
pr655,repeat_08,572,0.048900000800000003
pr655,repeat_08,576,0.047370001699999997
pr655,repeat_08,580,0.047339998199999997
pr655,repeat_08,584,0.051479998999999999
pr655,repeat_08,588,0.058619998399999998
pr655,repeat_08,592,0.074940003500000005
pr655,repeat_08,596,0.081629998999999995
pr655,repeat_08,600,0.072999998900000002
pr655,repeat_08,604,0.064340002800000004
pr655,repeat_08,608,0.064460001899999994
pr655,repeat_08,612,0.066480003300000007
pr655,repeat_08,616,0.061659999200000003
pr655,repeat_08,620,0.055039998100000001
pr655,repeat_08,624,0.053490001699999998
pr655,repeat_08,628,0.053569998600000002
pr655,repeat_08,632,0.051479998999999999
pr655,repeat_08,636,0.0509300008
pr655,repeat_08,640,0.0504599996
pr655,repeat_08,644,0.051010001499999999
pr655,repeat_08,648,0.048220001200000001
pr655,repeat_08,652,0.0442599989
pr655,repeat_08,656,0.045449998200000001
pr655,repeat_08,660,0.045419998500000003
pr655,repeat_08,664,0.043600000399999998
pr655,repeat_08,668,0.041579998999999999
pr655,repeat_08,672,0.039480000699999997
pr655,repeat_08,676,0.039039999200000002
pr655,repeat_08,680,0.039159998299999998
pr655,repeat_08,684,0.039560001300000001
pr655,repeat_08,688,0.034109998500000002
pr655,repeat_08,692,0.030810000399999999
pr655,repeat_08,696,0.029650000900000001
pr655,repeat_08,700,0.026869999200000001
pr655,repeat_08,704,0.023919999599999998
pr655,repeat_08,708,0.0219199993
pr655,repeat_08,712,0.020940000199999999
pr655,repeat_08,716,0.0200500004
pr655,repeat_08,720,0.019249999899999998
pr655,repeat_08,724,0.0186700001
pr655,repeat_08,728,0.0174400005
pr655,repeat_08,732,0.0164700001
pr655,repeat_08,736,0.016079999500000001
pr655,repeat_08,740,0.016070000800000001
pr655,repeat_08,744,0.015779999999999999
pr655,repeat_08,748,0.016419999300000002
pr655,repeat_08,752,0.018149999900000002
pr655,repeat_08,756,0.021129999300000001
pr655,repeat_08,760,0.020619999600000001
pr655,repeat_08,764,0.018740000199999999
pr655,repeat_08,768,0.019349999699999999
pr655,repeat_08,772,0.018869999799999999
pr655,repeat_08,776,0.016400000099999999
pr655,repeat_08,780,0.0144300004
i1pro,repeat_01,380,0.00035186737700000002
i1pro,repeat_01,390,0.00038844821400000002
i1pro,repeat_01,400,0.0055700945699999997
i1pro,repeat_01,410,0.031305600000000003
i1pro,repeat_01,420,0.069507583999999997
i1pro,repeat_01,430,0.090351156899999993
i1pro,repeat_01,440,0.097735427299999997
i1pro,repeat_01,450,0.101127438
i1pro,repeat_01,460,0.115436338
i1pro,repeat_01,470,0.114845976
i1pro,repeat_01,480,0.110086463
i1pro,repeat_01,490,0.114349671
i1pro,repeat_01,500,0.12629348000000001
i1pro,repeat_01,510,0.128596619
i1pro,repeat_01,520,0.124745049
i1pro,repeat_01,530,0.178303927
i1pro,repeat_01,540,0.229569674
i1pro,repeat_01,550,0.15457612300000001
i1pro,repeat_01,560,0.151260108
i1pro,repeat_01,570,0.170205414
i1pro,repeat_01,580,0.170519173
i1pro,repeat_01,590,0.23312443499999999
i1pro,repeat_01,600,0.24411754299999999
i1pro,repeat_01,610,0.217714608
i1pro,repeat_01,620,0.19197784400000001
i1pro,repeat_01,630,0.179658234
i1pro,repeat_01,640,0.17461949600000001
i1pro,repeat_01,650,0.16144692899999999
i1pro,repeat_01,660,0.153203115
i1pro,repeat_01,670,0.139683425
i1pro,repeat_01,680,0.13135439199999999
i1pro,repeat_01,690,0.11016087200000001
i1pro,repeat_01,700,0.087723866100000006
i1pro,repeat_01,710,0.071370072699999995
i1pro,repeat_01,720,0.064620964200000006
i1pro,repeat_01,730,0.0603225753
i1pro,repeat_02,380,0.000344208878
i1pro,repeat_02,390,0.00039782546800000001
i1pro,repeat_02,400,0.0055325347899999999
i1pro,repeat_02,410,0.031326718599999998
i1pro,repeat_02,420,0.069678627000000007
i1pro,repeat_02,430,0.090463980999999999
i1pro,repeat_02,440,0.0978475288
i1pro,repeat_02,450,0.101328552
i1pro,repeat_02,460,0.115704998
i1pro,repeat_02,470,0.11513780799999999
i1pro,repeat_02,480,0.11031134400000001
i1pro,repeat_02,490,0.114492424
i1pro,repeat_02,500,0.126641318
i1pro,repeat_02,510,0.129077524
i1pro,repeat_02,520,0.12523490200000001
i1pro,repeat_02,530,0.178915292
i1pro,repeat_02,540,0.22970378399999999
i1pro,repeat_02,550,0.154678389
i1pro,repeat_02,560,0.15183053899999999
i1pro,repeat_02,570,0.170882493
i1pro,repeat_02,580,0.17101722999999999
i1pro,repeat_02,590,0.233744904
i1pro,repeat_02,600,0.24496470400000001
i1pro,repeat_02,610,0.21803155499999999
i1pro,repeat_02,620,0.19251061999999999
i1pro,repeat_02,630,0.18036602400000001
i1pro,repeat_02,640,0.175442606
i1pro,repeat_02,650,0.16219119700000001
i1pro,repeat_02,660,0.15389619800000001
i1pro,repeat_02,670,0.14035376899999999
i1pro,repeat_02,680,0.131951079
i1pro,repeat_02,690,0.11069317200000001
i1pro,repeat_02,700,0.088155724099999999
i1pro,repeat_02,710,0.0716440827
i1pro,repeat_02,720,0.0649392679
i1pro,repeat_02,730,0.0606408976
i1pro,repeat_03,380,0.00037530550600000002
i1pro,repeat_03,390,0.00042115314900000001
i1pro,repeat_03,400,0.00559825497
i1pro,repeat_03,410,0.031512170999999999
i1pro,repeat_03,420,0.0700199232
i1pro,repeat_03,430,0.090834885800000001
i1pro,repeat_03,440,0.098159074799999996
i1pro,repeat_03,450,0.10158152099999999
i1pro,repeat_03,460,0.11602523200000001
i1pro,repeat_03,470,0.11545351099999999
i1pro,repeat_03,480,0.110595718
i1pro,repeat_03,490,0.11482935399999999
i1pro,repeat_03,500,0.12700605400000001
i1pro,repeat_03,510,0.12941965499999999
i1pro,repeat_03,520,0.125530645
i1pro,repeat_03,530,0.179531783
i1pro,repeat_03,540,0.23076713099999999
i1pro,repeat_03,550,0.155198857
i1pro,repeat_03,560,0.15219175800000001
i1pro,repeat_03,570,0.17137616899999999
i1pro,repeat_03,580,0.17155821600000001
i1pro,repeat_03,590,0.23481242399999999
i1pro,repeat_03,600,0.24594450000000001
i1pro,repeat_03,610,0.21877427399999999
i1pro,repeat_03,620,0.19294473500000001
i1pro,repeat_03,630,0.180587947
i1pro,repeat_03,640,0.17551019800000001
i1pro,repeat_03,650,0.16231267199999999
i1pro,repeat_03,660,0.15414542000000001
i1pro,repeat_03,670,0.140564457
i1pro,repeat_03,680,0.13219863200000001
i1pro,repeat_03,690,0.110844478
i1pro,repeat_03,700,0.088257439399999998
i1pro,repeat_03,710,0.071743235000000002
i1pro,repeat_03,720,0.065017469199999997
i1pro,repeat_03,730,0.060757067099999999
i1pro,repeat_04,380,0.00033945558200000001
i1pro,repeat_04,390,0.00042028233299999998
i1pro,repeat_04,400,0.0055950251400000003
i1pro,repeat_04,410,0.031461499599999998
i1pro,repeat_04,420,0.069880053400000003
i1pro,repeat_04,430,0.090693004399999999
i1pro,repeat_04,440,0.098038583999999998
i1pro,repeat_04,450,0.101446941
i1pro,repeat_04,460,0.115849428
i1pro,repeat_04,470,0.115267858
i1pro,repeat_04,480,0.110476173
i1pro,repeat_04,490,0.114721976
i1pro,repeat_04,500,0.12677529500000001
i1pro,repeat_04,510,0.12912420899999999
i1pro,repeat_04,520,0.125240609
i1pro,repeat_04,530,0.17910562499999999
i1pro,repeat_04,540,0.23056600999999999
i1pro,repeat_04,550,0.15510448800000001
i1pro,repeat_04,560,0.151848331
i1pro,repeat_04,570,0.17098981099999999
i1pro,repeat_04,580,0.17125617000000001
i1pro,repeat_04,590,0.23429857200000001
i1pro,repeat_04,600,0.245387256
i1pro,repeat_04,610,0.21851146199999999
i1pro,repeat_04,620,0.19265286600000001
i1pro,repeat_04,630,0.18020251400000001
i1pro,repeat_04,640,0.17514357
i1pro,repeat_04,650,0.16193594
i1pro,repeat_04,660,0.15378250199999999
i1pro,repeat_04,670,0.14020606899999999
i1pro,repeat_04,680,0.131833911
i1pro,repeat_04,690,0.11055245299999999
i1pro,repeat_04,700,0.088056966700000003
i1pro,repeat_04,710,0.071576260000000003
i1pro,repeat_04,720,0.064829952999999996
i1pro,repeat_04,730,0.060542203500000003
i1pro,repeat_05,380,0.00035991720500000001
i1pro,repeat_05,390,0.00040630638299999998
i1pro,repeat_05,400,0.0055729765399999999
i1pro,repeat_05,410,0.031141180500000001
i1pro,repeat_05,420,0.069175511600000003
i1pro,repeat_05,430,0.090059101599999997
i1pro,repeat_05,440,0.097479321100000002
i1pro,repeat_05,450,0.10080325599999999
i1pro,repeat_05,460,0.115055427
i1pro,repeat_05,470,0.11448653
i1pro,repeat_05,480,0.109773733
i1pro,repeat_05,490,0.11407226299999999
i1pro,repeat_05,500,0.12587833400000001
i1pro,repeat_05,510,0.12812696400000001
i1pro,repeat_05,520,0.124276899
i1pro,repeat_05,530,0.17749179900000001
i1pro,repeat_05,540,0.228954449
i1pro,repeat_05,550,0.15424931
i1pro,repeat_05,560,0.15064565799999999
i1pro,repeat_05,570,0.16952192799999999
i1pro,repeat_05,580,0.169931948
i1pro,repeat_05,590,0.23209801299999999
i1pro,repeat_05,600,0.243088529
i1pro,repeat_05,610,0.217125401
i1pro,repeat_05,620,0.19140379099999999
i1pro,repeat_05,630,0.179073811
i1pro,repeat_05,640,0.174004838
i1pro,repeat_05,650,0.16087342800000001
i1pro,repeat_05,660,0.152605712
i1pro,repeat_05,670,0.13915814500000001
i1pro,repeat_05,680,0.13085158199999999
i1pro,repeat_05,690,0.10974178499999999
i1pro,repeat_05,700,0.087433077400000003
i1pro,repeat_05,710,0.071157559800000006
i1pro,repeat_05,720,0.064434654999999993
i1pro,repeat_05,730,0.060121998199999999
i1pro,repeat_06,380,0.00035236822400000001
i1pro,repeat_06,390,0.00041596920299999998
i1pro,repeat_06,400,0.0056147803600000001
i1pro,repeat_06,410,0.031387358900000002
i1pro,repeat_06,420,0.069684982300000003
i1pro,repeat_06,430,0.090563684699999994
i1pro,repeat_06,440,0.097923964299999999
i1pro,repeat_06,450,0.10116528
i1pro,repeat_06,460,0.115513764
i1pro,repeat_06,470,0.114891089
i1pro,repeat_06,480,0.110147685
i1pro,repeat_06,490,0.114521153
i1pro,repeat_06,500,0.12630263
i1pro,repeat_06,510,0.128524363
i1pro,repeat_06,520,0.124624424
i1pro,repeat_06,530,0.17836044700000001
i1pro,repeat_06,540,0.230557814
i1pro,repeat_06,550,0.15497776899999999
i1pro,repeat_06,560,0.151062474
i1pro,repeat_06,570,0.170121416
i1pro,repeat_06,580,0.17062293000000001
i1pro,repeat_06,590,0.23360909499999999
i1pro,repeat_06,600,0.244469941
i1pro,repeat_06,610,0.21810449700000001
i1pro,repeat_06,620,0.19192116000000001
i1pro,repeat_06,630,0.17922621999999999
i1pro,repeat_06,640,0.173970029
i1pro,repeat_06,650,0.160888791
i1pro,repeat_06,660,0.152837098
i1pro,repeat_06,670,0.139363244
i1pro,repeat_06,680,0.131069779
i1pro,repeat_06,690,0.109873556
i1pro,repeat_06,700,0.087534613900000002
i1pro,repeat_06,710,0.071183875199999996
i1pro,repeat_06,720,0.064395159499999993
i1pro,repeat_06,730,0.060156524199999999
i1pro,repeat_07,380,0.00040078681199999999
i1pro,repeat_07,390,0.000432624976
i1pro,repeat_07,400,0.0056085418899999998
i1pro,repeat_07,410,0.031317986499999999
i1pro,repeat_07,420,0.069558769500000006
i1pro,repeat_07,430,0.090460494200000005
i1pro,repeat_07,440,0.097828343499999998
i1pro,repeat_07,450,0.10105407199999999
i1pro,repeat_07,460,0.11536333
i1pro,repeat_07,470,0.114763327
i1pro,repeat_07,480,0.110044561
i1pro,repeat_07,490,0.114411339
i1pro,repeat_07,500,0.12616248399999999
i1pro,repeat_07,510,0.128355831
i1pro,repeat_07,520,0.12444965500000001
i1pro,repeat_07,530,0.17810137600000001
i1pro,repeat_07,540,0.23038220400000001
i1pro,repeat_07,550,0.15489987999999999
i1pro,repeat_07,560,0.150860831
i1pro,repeat_07,570,0.169895038
i1pro,repeat_07,580,0.17042979599999999
i1pro,repeat_07,590,0.23333844500000001
i1pro,repeat_07,600,0.244145736
i1pro,repeat_07,610,0.21790200500000001
i1pro,repeat_07,620,0.19169238199999999
i1pro,repeat_07,630,0.17897738499999999
i1pro,repeat_07,640,0.17373709400000001
i1pro,repeat_07,650,0.160665646
i1pro,repeat_07,660,0.152580827
i1pro,repeat_07,670,0.139128849
i1pro,repeat_07,680,0.13085170099999999
i1pro,repeat_07,690,0.10969939099999999
i1pro,repeat_07,700,0.087351709599999994
i1pro,repeat_07,710,0.071079119999999996
i1pro,repeat_07,720,0.064310491100000006
i1pro,repeat_07,730,0.060044150800000001
i1pro,repeat_08,380,0.00035627407499999998
i1pro,repeat_08,390,0.00043027923700000002
i1pro,repeat_08,400,0.0056051481500000002
i1pro,repeat_08,410,0.031281720800000003
i1pro,repeat_08,420,0.069477178200000003
i1pro,repeat_08,430,0.090402319999999994
i1pro,repeat_08,440,0.097755059599999999
i1pro,repeat_08,450,0.100965701
i1pro,repeat_08,460,0.115284257
i1pro,repeat_08,470,0.114640698
i1pro,repeat_08,480,0.10993565600000001
i1pro,repeat_08,490,0.114334874
i1pro,repeat_08,500,0.12601062699999999
i1pro,repeat_08,510,0.12818078699999999
i1pro,repeat_08,520,0.124290518
i1pro,repeat_08,530,0.177876532
i1pro,repeat_08,540,0.23030582099999999
i1pro,repeat_08,550,0.15484720499999999
i1pro,repeat_08,560,0.15067330000000001
i1pro,repeat_08,570,0.16968071500000001
i1pro,repeat_08,580,0.17027007
i1pro,repeat_08,590,0.233113602
i1pro,repeat_08,600,0.24388796099999999
i1pro,repeat_08,610,0.21776633000000001
i1pro,repeat_08,620,0.19149625300000001
i1pro,repeat_08,630,0.17872491500000001
i1pro,repeat_08,640,0.17340607899999999
i1pro,repeat_08,650,0.160363331
i1pro,repeat_08,660,0.15234877199999999
i1pro,repeat_08,670,0.13891920399999999
i1pro,repeat_08,680,0.13063348799999999
i1pro,repeat_08,690,0.109522827
i1pro,repeat_08,700,0.087218560299999998
i1pro,repeat_08,710,0.070949859899999995
i1pro,repeat_08,720,0.064179487499999993
i1pro,repeat_08,730,0.059921123100000001
